File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
andy_zipper_000_1_1.pst.11.xls,619,1166,1121,136,129,73,54,Totals yr 2000 :U2,98,Totals yr 2000 :Q14,4,0,0,37,1062,0,0,0,0,1,32,1,12,0,0,0,0,0,0,0,0,0,0,0,0,15,15
andy_zipper_000_1_1.pst.111.xls,2630,7446,7544,2198,2739,16,14,Deal Detail:B9,546,Deal Detail:K23,2,0,0,12,6452,0,0,0,0,2,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.112.xls,1125,1898,1816,1714,1722,786,547,Apr 23-27:I1,84,Graph data:D7,17,1,17,225,965,0,0,0,0,102,518,4,8,4,8,3,6,9,18,9,18,41,82,27,54,122,122
andy_zipper_000_1_1.pst.115.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.116.xls,22,28,22,28,22,12,8,EOL New Countries:A9,6,EOL New Countries:A9,6,2,10,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.117.xls,22,28,22,28,22,12,8,EOL New Countries:A9,6,EOL New Countries:A9,6,2,10,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.120.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.122.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.124.xls,1277,2156,2058,1928,1941,891,619,Apr 23-27:I1,84,Graph data:D7,18,1,18,255,1096,0,0,0,0,115,585,5,10,5,10,4,8,11,22,10,20,46,92,30,60,137,137
andy_zipper_000_1_1.pst.130.xls,183,405,465,405,465,243,231,PHYSICAL:H11,5,PHYSICAL:H11,3,0,0,150,300,0,0,0,0,78,156,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.134.xls,3269,6539,4881,3317,3270,388,194,Transaction Listing -1:F1556,2,Transaction Listing -1:B1489,1,0,0,149,4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45
andy_zipper_000_1_1.pst.138.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.14.xls,2534,7158,7232,2102,2619,16,14,Deal Detail:B9,522,Deal Detail:K23,2,0,0,12,6188,0,0,0,0,2,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.140.xls,1408,2383,2255,2105,2112,981,679,Apr 23-27:I1,84,Graph data:D7,19,1,19,285,1214,0,0,0,0,125,635,5,10,5,10,4,8,11,22,11,22,50,100,33,66,149,149
andy_zipper_000_1_1.pst.141.xls,1552,2626,2489,2294,2318,1084,750,Apr 23-27:I1,84,Graph data:D7,19,1,19,316,1341,0,0,0,0,138,702,6,12,6,12,4,8,13,26,12,24,55,110,36,72,163,163
andy_zipper_000_1_1.pst.142.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.144.xls,53457,99886,88905,209,169,179,123,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,40,2,4,0,0,2,4,2,4,0,0,0,0,0,0,65,65
andy_zipper_000_1_1.pst.146.xls,53459,99890,88905,220,176,191,129,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88777,4,8,0,0,13,36,2,4,0,0,3,6,2,4,0,0,0,0,0,0,70,70
andy_zipper_000_1_1.pst.156.xls,183,405,465,405,465,243,231,PHYSICAL:H11,5,PHYSICAL:H11,3,0,0,150,300,0,0,0,0,78,156,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.158.xls,16,28,24,28,24,12,7,Broker Data:C5,2,Broker Data:C5,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.159.xls,203,402,211,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,199,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.16.xls,53459,99889,88905,219,176,190,128,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88777,4,8,0,0,14,38,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.160.xls,203,402,211,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,199,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.161.xls,221,438,229,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,217,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.162.xls,252,500,260,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,248,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.163.xls,273,542,281,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,269,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.164.xls,418,832,426,32,26,16,9,Broker Data:C5,2,Broker Data:C5,2,0,0,5,414,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.165.xls,1792,5258,5554,1686,2099,16,14,Deal Detail:B9,418,Deal Detail:K199,2,0,0,12,4718,0,0,0,0,2,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.166.xls,2834,8058,8207,2402,2994,16,14,Deal Detail:B9,597,Deal Detail:K23,2,0,0,12,7013,0,0,0,0,2,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.167.xls,3002,8562,8753,2570,3204,16,14,Deal Detail:B9,639,Deal Detail:K23,2,0,0,12,7475,0,0,0,0,2,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.168.xls,3142,8982,9208,2710,3379,16,14,Deal Detail:B9,674,Deal Detail:K23,2,0,0,12,7860,0,0,0,0,2,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.169.xls,3218,9210,9455,2786,3474,16,14,Deal Detail:A9,693,Deal Detail:K23,2,0,0,12,8069,0,0,0,0,2,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.17.xls,14,25,22,25,22,17,13,Sheet1:M10,5,Sheet1:K14,4,0,0,0,0,0,0,0,0,1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10
andy_zipper_000_1_1.pst.170.xls,3780,10896,11239,3320,4138,22,18,Deal Detail:A9,825,Deal Detail:K727,2,0,0,16,9589,0,0,0,0,2,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.179.xls,25,56,49,32,25,23,16,Cost Structure:I11,5,Cost Structure:I24,2,0,0,6,30,0,0,0,0,3,6,0,0,4,8,0,0,0,0,0,0,0,0,0,0,3,3
andy_zipper_000_1_1.pst.18.xls,3322,9522,9793,2890,3604,16,14,Deal Detail:A9,719,Deal Detail:K727,2,0,0,12,8355,0,0,0,0,2,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.181.xls,56,99,69,67,53,11,6,Sheet1:Q16,5,Sheet1:Q32,3,0,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
andy_zipper_000_1_1.pst.185.xls,5,8,10,8,10,11,6,Sheet1:B9,5,Sheet1:B9,3,1,2,1,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
andy_zipper_000_1_1.pst.186.xls,6,10,11,10,11,10,8,Sheet1:B9,6,Sheet1:B9,4,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
andy_zipper_000_1_1.pst.187.xls,3698,4137,4341,1561,1555,140,110,spread vs mar matrix:B2,1680,spread vs mar matrix:B2,80,22,1263,81,2912,0,0,0,0,7,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.19.xls,24,32,24,32,24,14,9,EOL New Countries:A9,6,EOL New Countries:A9,6,2,10,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.190.xls,1260,2523,2520,2523,2520,114,57,Consuming East:O2,420,Consuming East:C53,420,27,1233,30,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.20.xls,3542,10182,10498,3108,3873,22,18,Deal Detail:A9,772,Deal Detail:K727,2,0,0,16,8954,0,0,0,0,2,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.21.xls,53459,99889,88905,219,176,190,128,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88777,4,8,0,0,14,38,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.23.xls,4102,11862,12243,3608,4498,22,18,Deal Detail:A9,897,Deal Detail:K727,2,0,0,16,10449,0,0,0,0,2,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.243.xls,556,1650,1099,25,19,26,18,Sheet1:G67,7,Sheet1:I495,4,0,0,6,1086,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,11,11
andy_zipper_000_1_1.pst.27.xls,4322,12522,12958,3828,4773,22,18,Deal Detail:A9,952,Deal Detail:K375,2,0,0,16,11054,0,0,0,0,2,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.28.xls,53459,99889,88905,219,176,190,128,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88777,4,8,0,0,14,38,2,4,0,0,3,6,2,4,0,0,0,0,0,0,68,68
andy_zipper_000_1_1.pst.51.xls,11,27,23,27,23,26,16,ENA:T2534,4,EPM:T59,1,0,0,2,4,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
andy_zipper_000_1_1.pst.52.xls,4504,11010,10006,54,46,53,39,DD-EPM:U429,4,DD-EPM:U324,3,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
andy_zipper_000_1_1.pst.53.xls,4504,11010,10006,54,46,53,39,DD-EPM:U429,4,DD-EPM:U324,3,0,0,22,9984,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
andy_zipper_000_1_1.pst.54.xls,4513,11034,10028,78,68,73,52,DD-ENA:F500,6,DD-EGL:P29,3,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.58.xls,4513,11034,10028,78,68,73,52,DD-ENA:F500,6,DD-EGL:P29,3,0,0,24,9988,0,0,0,0,10,20,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.59.xls,4515,11037,10033,81,73,73,52,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.62.xls,4515,11037,10033,81,73,73,52,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9990,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.63.xls,4486,10977,9975,81,73,73,52,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9932,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.64.xls,4513,11032,10029,81,73,73,52,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9986,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,16,16
andy_zipper_000_1_1.pst.65.xls,4483,10972,9969,87,77,79,56,DD-ENA:F500,8,DD-EGL:P10,3,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.66.xls,4483,10971,9968,86,76,78,55,DD-ENA:F500,8,DD-EGL:P10,3,0,0,24,9922,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.67.xls,4469,10941,9940,85,76,77,55,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.68.xls,4469,10941,9940,85,76,77,55,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.69.xls,4469,10941,9940,85,76,77,55,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,19,19
andy_zipper_000_1_1.pst.70.xls,4471,10944,9941,88,77,80,56,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9894,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.71.xls,4467,10930,9929,88,77,80,56,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.72.xls,4467,10930,9929,88,77,83,58,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.73.xls,4467,10930,9929,88,77,80,56,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.74.xls,4467,10930,9929,88,77,80,56,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.75.xls,4467,10930,9929,88,77,80,56,DD-ENA:F500,8,DD-EGL:P29,3,0,0,24,9882,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.76.xls,4467,10930,10426,88,78,80,57,DD-ENA:F500,8,DD-EGL:P29,3,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.77.xls,4467,10930,10426,88,78,80,57,DD-ENA:F500,8,DD-EGL:P29,3,0,0,25,10379,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.78.xls,3485,9948,8953,86,75,78,54,DD-ENA:F500,8,DD-EGL:P29,3,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.79.xls,3485,9948,8953,86,75,78,54,DD-ENA:F500,8,DD-EGL:P29,3,0,0,22,8906,0,0,0,0,10,23,0,0,0,0,0,0,0,0,2,4,0,0,0,0,20,20
andy_zipper_000_1_1.pst.80.xls,3490,9960,8964,98,86,87,62,DD-ENA:F500,8,DD-EGL:P29,3,0,0,23,8908,2,4,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
andy_zipper_000_1_1.pst.81.xls,3473,9908,8914,98,85,87,61,DD-ENA:F500,8,DD-EGL:P29,3,0,0,23,8859,2,4,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24
andy_zipper_000_1_1.pst.82.xls,3575,10206,9213,172,213,141,121,Sheet1:C16,46,Sheet1:B20,4,0,0,39,9066,2,4,1,2,48,102,5,10,0,0,3,6,0,0,0,0,0,0,0,0,23,23
andy_zipper_000_1_1.pst.83.xls,29437,58197,52277,3129,2359,2261,1686,TRANSACTIONSUMMARYREPORT -1:Q4713,9,DD-EGL:P29,3,0,0,614,50257,2,4,0,0,14,39,239,556,210,435,116,244,116,250,42,84,48,105,18,36,267,267
andy_zipper_000_1_1.pst.84.xls,53460,99894,88912,209,169,177,123,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88791,2,4,0,0,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.85.xls,53460,99894,88912,209,169,177,123,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88791,2,4,0,0,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.87.xls,53460,99894,88912,209,169,177,123,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88791,2,4,0,0,14,39,2,4,0,0,2,4,2,4,0,0,0,0,0,0,66,66
andy_zipper_000_1_1.pst.88.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.89.xls,1932,5678,6009,1826,2274,16,14,Deal Detail:B9,453,Deal Detail:K199,2,0,0,12,5103,0,0,0,0,2,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.92.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_000_1_1.pst.94.xls,2374,6678,6712,1942,2419,16,14,Deal Detail:B9,482,Deal Detail:K23,2,0,0,12,5748,0,0,0,0,2,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
andy_zipper_000_1_1.pst.97.xls,53457,99885,88905,208,169,176,122,TRANSACTIONSUMMARYREPORT -1:N4780,9,DD-EGL:P29,3,0,0,35,88784,2,4,0,0,15,41,2,4,0,0,2,4,2,4,0,0,0,0,0,0,64,64
andy_zipper_001_1_1.pst.346.xls,52,104,102,104,102,18,14,Asian Stip Example:C6,25,Asian Stip Example:C6,1,0,0,4,48,0,0,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
andy_zipper_001_1_1.pst.365.xls,6,14,10,6,6,8,5,Sheet1:H21,3,Sheet1:H21,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
andy_zipper_001_1_1.pst.401.xls,1342,2154,2684,2154,2684,243,257,Sempra:H11,4,Sempra:H10,1,0,0,255,2678,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.10.xls,17,39,23,12,7,10,6,Sheet1:C13,4,Sheet1:F8,3,0,0,3,18,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,1
barry_tycholiz_000_1_1.pst.13.xls,159,200,298,200,298,30,26,Retention Payment Scenerio:D5,140,Retention Payment Scenerio:D5,3,0,0,10,152,0,0,0,0,8,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
barry_tycholiz_000_1_1.pst.14.xls,64,130,85,61,32,17,10,Denver office:U11,5,Denver office:H11,3,0,0,7,81,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2
barry_tycholiz_000_1_1.pst.16.xls,64,130,85,56,31,18,10,Denver office:U11,5,Denver office:H11,3,0,0,7,81,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2
barry_tycholiz_000_1_1.pst.17.xls,9,14,10,14,10,10,7,Sheet1:B22,3,Sheet1:B9,3,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5
barry_tycholiz_000_1_1.pst.30.xls,70,154,140,44,40,44,40,Sheet1:D16,5,Sheet1:C10,5,0,0,40,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.31.xls,38,65,62,32,29,8,6,Sheet1:K7,37,Sheet1:F21,3,0,0,4,48,0,0,0,0,1,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.32.xls,49,74,131,74,131,48,37,Sheet1:K7,18,Sheet1:J15,5,0,0,13,70,0,0,0,0,8,29,0,0,0,0,7,14,0,0,0,0,0,0,0,0,9,9
barry_tycholiz_000_1_1.pst.33.xls,786,1432,1203,953,923,627,428,Assumptions:C16,21,Assumptions:C16,10,0,0,200,784,0,0,0,0,17,41,23,65,47,99,21,47,3,6,16,39,4,9,16,32,81,81
barry_tycholiz_000_1_1.pst.34.xls,816,1491,1248,978,940,642,438,Assumptions:C16,21,Assumptions:C16,10,0,0,204,814,0,0,0,0,18,43,26,73,47,99,20,45,4,8,15,37,4,9,16,36,84,84
barry_tycholiz_000_1_1.pst.35.xls,123,299,225,123,109,91,65,Income Statement:F19,7,Income Statement:F28,3,0,0,22,136,0,0,0,0,1,2,21,60,6,12,0,0,0,0,0,0,0,0,0,0,15,15
barry_tycholiz_000_1_1.pst.39.xls,35,58,137,44,105,10,9,Distribution Table:B13,34,Distribution Table:B21,2,0,0,3,51,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
barry_tycholiz_000_1_1.pst.41.xls,31,50,33,50,33,33,17,Summary:G14,10,Summary:G14,3,0,0,1,8,0,0,0,0,1,8,1,2,0,0,0,0,0,0,0,0,1,2,0,0,13,13
barry_tycholiz_000_1_1.pst.42.xls,57,159,103,57,35,42,27,summary:M10,3,summary:D8,2,0,0,23,95,0,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.43.xls,2428,4319,5904,1725,1684,1419,1515,Plan Comp:BT11,71,Plan Comp:BT16,5,0,0,1464,5787,0,0,0,0,0,0,28,56,8,16,3,33,0,0,0,0,0,0,0,0,12,12
barry_tycholiz_000_1_1.pst.44.xls,984,1582,2123,678,734,473,574,Plan Comp:BT15,71,Plan Comp:BT16,5,0,0,538,2016,0,0,0,0,0,0,4,8,0,0,4,68,3,6,0,0,0,0,0,0,25,25
barry_tycholiz_000_1_1.pst.45.xls,125,231,234,102,88,71,65,Year Over Year:H14,9,Year Over Year:K11,4,0,0,56,214,0,0,0,0,0,0,3,6,0,0,2,10,0,0,0,0,0,0,0,0,4,4
barry_tycholiz_000_1_1.pst.56.xls,22,45,47,45,47,29,16,Sheet1:E7,11,Sheet1:E7,4,1,2,4,20,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0
barry_tycholiz_000_1_1.pst.59.xls,41,70,51,57,37,37,20,Summary:G6,12,Summary:G14,3,0,0,4,26,0,0,0,0,1,8,1,2,0,0,0,0,0,0,0,0,1,2,0,0,13,13
barry_tycholiz_000_1_1.pst.65.xls,15,22,16,14,10,13,9,Sheet1:B7,6,Sheet1:B7,4,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
barry_tycholiz_000_1_1.pst.66.xls,114,70,35,16,8,4,3,Sheet2:H19,3,Sheet2:H22,2,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
barry_tycholiz_000_1_1.pst.68.xls,4515,7685,8189,1875,1739,388,274,regr:C60,208,ex8:A2,98,5,375,138,7269,0,0,0,0,51,441,15,30,0,0,2,4,0,0,3,6,4,8,0,0,56,56
barry_tycholiz_000_1_1.pst.70.xls,307,450,298,13,8,8,5,Orig Sched:N50,4,Orig Sched:N43,2,0,0,2,292,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
barry_tycholiz_000_1_1.pst.71.xls,112,162,106,14,8,9,5,Orig Sched:N17,4,Orig Sched:N10,2,0,0,2,100,0,0,0,0,0,0,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.72.xls,110,162,106,14,8,9,5,Orig Sched:N17,4,Orig Sched:N10,2,0,0,2,100,0,0,0,0,0,0,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0
barry_tycholiz_000_1_1.pst.75.xls,32,100,81,21,14,21,14,Sheet1:I18,3,Sheet1:I8,3,0,0,11,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
barry_tycholiz_000_1_1.pst.77.xls,15775,48736,62328,28595,33178,100,87,Sheet1:E5,162,Sheet1:H19,9,1,2,59,52355,0,0,0,0,14,9956,1,2,0,0,0,0,0,0,0,0,1,2,0,0,11,11
barry_tycholiz_000_1_1.pst.80.xls,72,208,142,25,24,25,24,West Gas Hot List:H41,3,West Gas Hot List:G62,3,0,0,12,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
benjamin_rogers_000_1_1.pst.101.xls,301,608,307,608,307,72,39,PJM:E58,5,PJM:K58,2,0,0,35,301,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
benjamin_rogers_000_1_1.pst.103.xls,714,954,1225,913,1171,157,153,Forecast Info:A5,182,Forecast Info:A5,9,1,6,80,715,0,0,0,0,72,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
