Spreadsheet name,Total edges,Total formulae,Total nodes,TACO edges,TACO formulae,TACO nodes,Type0 edges,Type0 uncompressed edges,Type1 edges,Type1 uncompressed edges,Type2 edges,Type2 uncompressed edges,Type3 edges,Type3 uncompressed edges,Type4 edges,Type4 uncompressed edges,Type5 edges,Type5 uncompressed edges,Notype edges,Notype nodes,Duplicated Edges
sara_shackleton_000_1_2.pst.262.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.263.xls,30,30,60,26,26,27,0,0,0,0,0,0,0,0,4,8,0,0,22,22,30
sara_shackleton_000_1_2.pst.264.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.275.xls,27,27,54,5,5,10,0,0,0,0,0,0,0,0,0,0,3,25,2,2,27
sara_shackleton_000_1_2.pst.279.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.281.xls,22,22,44,7,7,13,0,0,2,13,0,0,0,0,1,2,3,6,1,1,22
sara_shackleton_000_1_2.pst.282.xls,22,22,44,7,7,13,0,0,2,13,0,0,0,0,1,2,3,6,1,1,22
sara_shackleton_000_1_2.pst.298.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.30.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.329.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.330.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.332.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_000_1_2.pst.333.xls,42,15,57,42,15,39,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42
sara_shackleton_000_1_2.pst.338.xls,27,27,54,5,5,10,0,0,0,0,0,0,0,0,0,0,3,25,2,2,27
sara_shackleton_000_1_2.pst.352.xls,54,27,81,14,7,21,0,0,6,46,0,0,0,0,0,0,0,0,8,8,54
sara_shackleton_000_1_2.pst.356.xls,27,15,42,5,3,7,0,0,4,24,0,0,0,0,0,0,1,3,0,0,27
sara_shackleton_000_1_2.pst.65.xls,396,177,574,53,29,71,1,2,32,358,0,0,0,0,4,19,1,2,15,15,397
sara_shackleton_000_1_2.pst.67.xls,25,10,35,11,6,15,0,0,0,0,0,0,0,0,0,0,5,19,6,6,25
sara_shackleton_000_1_2.pst.79.xls,11,7,18,11,7,12,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11
sara_shackleton_000_1_2.pst.88.xls,178,94,272,9,7,14,0,0,6,173,0,0,0,0,0,0,2,4,1,1,178
sara_shackleton_001_1_1.pst.298.xls,163,143,346,10,7,17,1,30,9,133,0,0,0,0,0,0,0,0,0,0,203
sara_shackleton_001_1_1.pst.308.xls,13,13,26,3,3,4,0,0,1,11,0,0,0,0,0,0,0,0,2,2,13
sara_shackleton_001_1_1.pst.326.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_001_1_1.pst.332.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_001_1_1.pst.335.xls,11,6,17,10,7,13,0,0,0,0,0,0,0,0,0,0,1,2,9,9,11
sara_shackleton_001_1_1.pst.336.xls,65,29,94,33,20,45,2,4,7,35,0,0,0,0,1,3,0,0,23,23,65
sara_shackleton_001_1_1.pst.345.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_001_1_1.pst.347.xls,29,14,47,11,9,20,0,0,4,20,0,0,0,0,0,0,2,4,5,5,33
sara_shackleton_001_1_1.pst.354.xls,38,38,76,4,4,8,2,36,0,0,0,0,0,0,0,0,0,0,2,2,38
sara_shackleton_001_1_1.pst.366.xls,23,13,36,13,8,15,0,0,2,8,0,0,0,0,2,6,0,0,9,9,23
sara_shackleton_002_1_1.pst.1.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_003_1_1.pst.50.xls,16,7,24,14,8,16,1,2,0,0,0,0,0,0,0,0,1,2,12,12,17
sara_shackleton_003_1_1.pst.66.xls,19,19,38,5,5,10,0,0,2,13,0,0,0,0,0,0,3,6,0,0,19
sara_shackleton_003_1_1.pst.69.xls,30,13,43,26,13,31,0,0,0,0,0,0,0,0,0,0,4,8,22,22,30
scott_neal_000_1_1.pst.0.xls,63,41,104,24,21,39,4,12,14,44,0,0,0,0,0,0,1,2,5,5,63
scott_neal_000_1_1.pst.1.xls,401,138,539,107,41,136,0,0,83,374,0,0,0,0,0,0,3,6,21,21,401
scott_neal_000_1_1.pst.10.xls,870,358,1326,184,103,197,0,0,116,720,0,0,0,0,19,52,15,64,34,34,968
scott_neal_000_1_1.pst.100.xls,6932,2950,10188,1989,1200,2474,170,443,530,4140,0,0,0,0,1047,2094,10,23,232,232,7238
scott_neal_000_1_1.pst.1000.xls,499,237,739,154,76,165,0,0,82,361,0,0,0,0,4,8,30,92,38,38,502
scott_neal_000_1_1.pst.1001.xls,391,384,775,191,185,272,13,50,141,299,0,0,0,0,0,0,5,10,32,32,391
scott_neal_000_1_1.pst.1002.xls,502,239,743,154,76,166,0,0,82,363,0,0,0,0,4,8,31,94,37,37,504
scott_neal_000_1_1.pst.1003.xls,767,389,1156,38,26,56,0,0,9,738,0,0,0,0,0,0,0,0,29,29,767
scott_neal_000_1_1.pst.1004.xls,502,239,743,154,76,166,0,0,82,363,0,0,0,0,4,8,31,94,37,37,504
scott_neal_000_1_1.pst.101.xls,167,84,251,55,28,83,0,0,46,158,0,0,0,0,0,0,0,0,9,9,167
scott_neal_000_1_1.pst.102.xls,876,364,1344,176,104,203,0,0,105,709,0,0,0,0,24,70,14,64,33,33,980
scott_neal_000_1_1.pst.103.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.104.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.105.xls,877,365,1347,177,102,203,0,0,107,713,0,0,0,0,24,70,14,62,32,32,982
scott_neal_000_1_1.pst.106.xls,169,85,254,55,28,83,0,0,46,160,0,0,0,0,0,0,0,0,9,9,169
scott_neal_000_1_1.pst.107.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.108.xls,880,367,1352,179,103,204,0,0,109,717,0,0,0,0,24,70,13,60,33,33,985
scott_neal_000_1_1.pst.109.xls,169,85,254,55,28,83,0,0,46,160,0,0,0,0,0,0,0,0,9,9,169
scott_neal_000_1_1.pst.11.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.110.xls,879,366,1350,179,103,204,0,0,109,717,0,0,0,0,24,70,12,58,34,34,984
scott_neal_000_1_1.pst.111.xls,171,86,257,57,29,86,0,0,46,160,0,0,0,0,0,0,0,0,11,11,171
scott_neal_000_1_1.pst.112.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.113.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.114.xls,879,366,1350,179,103,204,0,0,109,717,0,0,0,0,24,70,12,58,34,34,984
scott_neal_000_1_1.pst.115.xls,171,86,257,57,29,86,0,0,46,160,0,0,0,0,0,0,0,0,11,11,171
scott_neal_000_1_1.pst.116.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.117.xls,879,366,1350,179,103,204,0,0,109,717,0,0,0,0,24,70,12,58,34,34,984
scott_neal_000_1_1.pst.118.xls,171,86,257,57,29,86,0,0,46,160,0,0,0,0,0,0,0,0,11,11,171
scott_neal_000_1_1.pst.119.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.12.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.120.xls,882,368,1355,179,103,204,0,0,111,721,0,0,0,0,24,70,13,60,31,31,987
scott_neal_000_1_1.pst.121.xls,171,86,257,57,29,86,0,0,46,160,0,0,0,0,0,0,0,0,11,11,171
scott_neal_000_1_1.pst.122.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.123.xls,881,367,1353,179,103,204,0,0,111,721,0,0,0,0,24,70,12,58,32,32,986
scott_neal_000_1_1.pst.124.xls,173,87,260,57,29,86,0,0,48,164,0,0,0,0,0,0,0,0,9,9,173
scott_neal_000_1_1.pst.125.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.126.xls,881,367,1353,179,103,204,0,0,111,721,0,0,0,0,24,70,12,58,32,32,986
scott_neal_000_1_1.pst.127.xls,171,86,257,57,29,86,0,0,46,160,0,0,0,0,0,0,0,0,11,11,171
scott_neal_000_1_1.pst.13.xls,870,358,1326,184,103,197,0,0,116,720,0,0,0,0,19,52,15,64,34,34,968
scott_neal_000_1_1.pst.131.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.132.xls,906,371,1369,190,93,184,0,0,122,734,0,0,0,0,28,84,13,61,27,27,998
scott_neal_000_1_1.pst.133.xls,175,88,263,57,29,86,0,0,48,166,0,0,0,0,0,0,0,0,9,9,175
scott_neal_000_1_1.pst.134.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.135.xls,906,371,1369,190,93,184,0,0,122,734,0,0,0,0,28,84,13,61,27,27,998
scott_neal_000_1_1.pst.136.xls,175,88,263,57,29,86,0,0,48,166,0,0,0,0,0,0,0,0,9,9,175
scott_neal_000_1_1.pst.137.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.138.xls,906,371,1369,190,93,184,0,0,122,734,0,0,0,0,28,84,13,61,27,27,998
scott_neal_000_1_1.pst.139.xls,175,88,263,57,29,86,0,0,48,166,0,0,0,0,0,0,0,0,9,9,175
scott_neal_000_1_1.pst.14.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.143.xls,511,200,712,56,31,70,0,0,34,452,0,0,0,0,2,34,2,7,18,18,512
scott_neal_000_1_1.pst.144.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.145.xls,870,359,1328,184,101,194,0,0,116,720,0,0,0,0,18,53,15,62,35,35,969
scott_neal_000_1_1.pst.146.xls,153,77,230,53,27,80,0,0,42,142,0,0,0,0,0,0,0,0,11,11,153
scott_neal_000_1_1.pst.15.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.156.xls,309,309,619,6,6,12,1,300,0,0,0,0,0,0,3,6,1,2,1,1,310
scott_neal_000_1_1.pst.159.xls,48,28,76,20,12,32,0,0,20,48,0,0,0,0,0,0,0,0,0,0,48
scott_neal_000_1_1.pst.16.xls,870,358,1326,184,103,197,0,0,116,720,0,0,0,0,19,52,15,64,34,34,968
scott_neal_000_1_1.pst.163.xls,13,4,17,13,4,14,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13
scott_neal_000_1_1.pst.169.xls,549,286,835,74,44,101,0,0,42,470,0,0,1,2,2,34,4,18,25,25,549
scott_neal_000_1_1.pst.17.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.173.xls,27,27,54,1,1,2,0,0,1,27,0,0,0,0,0,0,0,0,0,0,27
scott_neal_000_1_1.pst.175.xls,844,485,1447,25,18,33,4,176,6,360,0,0,0,0,5,298,0,0,10,10,962
scott_neal_000_1_1.pst.176.xls,478,240,836,10,6,14,2,118,2,120,0,0,0,0,4,238,0,0,2,2,596
scott_neal_000_1_1.pst.18.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.186.xls,217,158,375,38,29,58,0,0,16,149,0,0,0,0,4,50,0,0,18,18,217
scott_neal_000_1_1.pst.19.xls,874,360,1331,182,102,199,0,0,113,716,0,0,0,0,20,59,17,67,32,32,971
scott_neal_000_1_1.pst.192.xls,32972,16755,56368,285,186,370,18,367,128,25255,0,0,0,0,101,7305,6,13,32,32,39613
scott_neal_000_1_1.pst.198.xls,927,616,1549,139,95,198,0,0,119,893,0,0,0,0,0,0,5,19,15,15,933
scott_neal_000_1_1.pst.199.xls,1038,395,1433,808,365,833,0,0,180,360,0,0,0,0,38,76,12,24,578,578,1038
scott_neal_000_1_1.pst.20.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.200.xls,270,200,518,15,13,28,3,61,10,207,0,0,0,0,0,0,0,0,2,2,318
scott_neal_000_1_1.pst.21.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.216.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.217.xls,870,358,1326,184,103,197,0,0,116,720,0,0,0,0,19,52,15,64,34,34,968
scott_neal_000_1_1.pst.218.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.219.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.22.xls,869,359,1329,182,103,200,0,0,113,716,0,0,0,0,20,56,14,62,35,35,970
scott_neal_000_1_1.pst.23.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.239.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.240.xls,873,359,1329,182,102,199,0,0,113,716,0,0,0,0,20,59,16,65,33,33,970
scott_neal_000_1_1.pst.241.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.242.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.243.xls,873,359,1329,182,102,199,0,0,113,716,0,0,0,0,20,59,16,65,33,33,970
scott_neal_000_1_1.pst.244.xls,155,78,233,55,28,83,0,0,42,142,0,0,0,0,0,0,0,0,13,13,155
scott_neal_000_1_1.pst.245.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.246.xls,871,360,1332,180,102,198,0,0,110,712,0,0,0,0,21,62,13,61,36,36,972
scott_neal_000_1_1.pst.247.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.248.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.249.xls,871,360,1332,180,102,198,0,0,110,712,0,0,0,0,21,62,13,61,36,36,972
scott_neal_000_1_1.pst.250.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.252.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.253.xls,871,360,1332,180,102,198,0,0,110,712,0,0,0,0,21,62,13,61,36,36,972
scott_neal_000_1_1.pst.254.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.258.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.259.xls,871,360,1332,180,102,198,0,0,110,712,0,0,0,0,21,62,13,61,36,36,972
scott_neal_000_1_1.pst.260.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.263.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.264.xls,873,362,1337,178,102,200,0,0,107,708,0,0,0,0,22,65,15,66,34,34,975
scott_neal_000_1_1.pst.265.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.267.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.268.xls,873,362,1337,178,102,200,0,0,107,708,0,0,0,0,22,65,15,66,34,34,975
scott_neal_000_1_1.pst.269.xls,159,80,239,55,28,83,0,0,42,146,0,0,0,0,0,0,0,0,13,13,159
scott_neal_000_1_1.pst.273.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.274.xls,869,361,1335,177,103,205,0,0,107,708,0,0,0,0,20,60,16,67,34,34,974
scott_neal_000_1_1.pst.275.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.278.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.279.xls,869,361,1335,177,103,205,0,0,107,708,0,0,0,0,20,60,16,67,34,34,974
scott_neal_000_1_1.pst.280.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.282.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.283.xls,869,361,1335,177,103,205,0,0,107,708,0,0,0,0,20,60,16,67,34,34,974
scott_neal_000_1_1.pst.284.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.289.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.290.xls,876,363,1340,177,101,202,0,0,104,704,0,0,0,0,24,71,16,68,33,33,977
scott_neal_000_1_1.pst.291.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.294.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.295.xls,876,363,1340,177,101,202,0,0,104,704,0,0,0,0,24,71,16,68,33,33,977
scott_neal_000_1_1.pst.296.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.298.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.299.xls,875,362,1338,176,101,204,0,0,104,704,0,0,0,0,25,72,16,68,31,31,976
scott_neal_000_1_1.pst.300.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.302.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.303.xls,873,362,1338,177,104,203,0,0,104,704,0,0,0,0,23,68,14,65,36,36,976
scott_neal_000_1_1.pst.304.xls,161,81,242,55,28,83,0,0,44,150,0,0,0,0,0,0,0,0,11,11,161
scott_neal_000_1_1.pst.305.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.306.xls,873,364,1343,174,99,201,0,0,105,707,0,0,0,0,22,66,15,68,32,32,979
scott_neal_000_1_1.pst.307.xls,163,82,245,55,28,83,0,0,44,152,0,0,0,0,0,0,0,0,11,11,163
scott_neal_000_1_1.pst.309.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.310.xls,878,364,1343,178,102,204,0,0,105,707,0,0,0,0,24,71,15,66,34,34,979
scott_neal_000_1_1.pst.311.xls,163,82,245,55,28,83,0,0,44,152,0,0,0,0,0,0,0,0,11,11,163
scott_neal_000_1_1.pst.312.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.313.xls,872,363,1341,176,103,204,0,0,105,707,0,0,0,0,24,70,13,61,34,34,978
scott_neal_000_1_1.pst.314.xls,163,82,245,55,28,83,0,0,44,152,0,0,0,0,0,0,0,0,11,11,163
scott_neal_000_1_1.pst.316.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.317.xls,874,363,1341,176,104,204,0,0,105,707,0,0,0,0,24,70,14,64,33,33,978
scott_neal_000_1_1.pst.318.xls,163,82,245,55,28,83,0,0,44,152,0,0,0,0,0,0,0,0,11,11,163
scott_neal_000_1_1.pst.319.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.320.xls,877,365,1346,177,105,204,0,0,105,709,0,0,0,0,24,70,14,64,34,34,981
scott_neal_000_1_1.pst.321.xls,163,82,245,55,28,83,0,0,44,152,0,0,0,0,0,0,0,0,11,11,163
scott_neal_000_1_1.pst.328.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.329.xls,877,365,1347,177,102,203,0,0,107,713,0,0,0,0,24,70,14,62,32,32,982
scott_neal_000_1_1.pst.330.xls,169,85,254,55,28,83,0,0,46,160,0,0,0,0,0,0,0,0,9,9,169
scott_neal_000_1_1.pst.331.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.332.xls,877,365,1347,177,102,203,0,0,107,713,0,0,0,0,24,70,14,62,32,32,982
scott_neal_000_1_1.pst.333.xls,169,85,254,55,28,83,0,0,46,160,0,0,0,0,0,0,0,0,9,9,169
scott_neal_000_1_1.pst.339.xls,37,21,58,18,12,26,3,6,4,11,0,0,0,0,6,15,0,0,5,5,37
scott_neal_000_1_1.pst.340.xls,877,365,1347,177,102,203,0,0,107,713,0,0,0,0,24,70,14,62,32,32,982
scott_neal_000_1_1.pst.341.xls,169,85,254,55,28,83,0,0,46,160,0,0,0,0,0,0,0,0,9,9,169
scott_neal_000_1_1.pst.533.xls,10685,6644,17329,760,575,1036,0,0,330,10229,0,0,0,0,16,32,10,20,404,404,10685
scott_neal_000_1_1.pst.685.xls,996,488,1562,291,162,283,0,0,177,797,0,0,0,0,23,74,23,57,68,68,1074
scott_neal_000_1_1.pst.686.xls,984,477,1541,288,157,277,0,0,174,779,0,0,0,0,27,84,23,57,64,64,1064
scott_neal_000_1_1.pst.687.xls,982,478,1543,287,158,278,0,0,177,785,0,0,0,0,23,76,23,57,64,64,1065
scott_neal_000_1_1.pst.689.xls,985,479,1545,289,159,280,0,0,176,783,0,0,0,0,25,80,23,57,65,65,1066
scott_neal_000_1_1.pst.690.xls,985,479,1545,289,159,280,0,0,176,783,0,0,0,0,25,80,23,57,65,65,1066
scott_neal_000_1_1.pst.691.xls,982,479,1545,287,158,278,0,0,177,785,0,0,0,0,23,76,23,57,64,64,1066
scott_neal_000_1_1.pst.692.xls,982,479,1545,287,158,278,0,0,177,785,0,0,0,0,23,76,23,57,64,64,1066
scott_neal_000_1_1.pst.693.xls,985,480,1548,289,158,279,0,0,176,783,0,0,0,0,25,80,23,57,65,65,1068
scott_neal_000_1_1.pst.694.xls,985,480,1548,288,156,276,0,0,175,781,0,0,0,0,27,84,23,57,63,63,1068
scott_neal_000_1_1.pst.695.xls,985,480,1548,288,156,276,0,0,175,781,0,0,0,0,27,84,23,57,63,63,1068
scott_neal_000_1_1.pst.696.xls,1016,492,1590,296,159,288,0,0,176,807,0,0,0,0,25,80,23,57,72,72,1098
scott_neal_000_1_1.pst.697.xls,1012,492,1590,294,159,286,0,0,178,811,0,0,0,0,21,72,23,57,72,72,1098
scott_neal_000_1_1.pst.700.xls,1012,492,1590,294,159,286,0,0,178,811,0,0,0,0,21,72,23,57,72,72,1098
scott_neal_000_1_1.pst.701.xls,1004,488,1576,293,159,284,0,0,177,801,0,0,0,0,23,76,23,57,70,70,1088
scott_neal_000_1_1.pst.702.xls,1000,487,1571,290,159,286,0,0,170,792,0,0,0,0,24,78,23,57,73,73,1084
scott_neal_000_1_1.pst.703.xls,992,480,1554,288,155,279,0,0,166,778,0,0,0,0,28,86,23,57,71,71,1074
scott_neal_000_1_1.pst.704.xls,948,463,1494,276,150,271,0,0,158,738,0,0,0,0,28,86,23,57,67,67,1031
scott_neal_000_1_1.pst.705.xls,946,461,1490,276,151,273,0,0,158,738,0,0,0,0,26,82,23,57,69,69,1029
scott_neal_000_1_1.pst.706.xls,945,460,1488,274,148,269,0,0,157,736,0,0,0,0,28,86,23,57,66,66,1028
scott_neal_000_1_1.pst.707.xls,944,460,1488,274,149,270,0,0,158,738,0,0,0,0,26,82,23,57,67,67,1028
scott_neal_000_1_1.pst.708.xls,945,460,1488,275,150,272,0,0,158,738,0,0,0,0,26,82,23,57,68,68,1028
scott_neal_000_1_1.pst.752.xls,945,460,1488,275,150,272,0,0,158,738,0,0,0,0,26,82,23,57,68,68,1028
scott_neal_000_1_1.pst.754.xls,945,460,1488,275,150,272,0,0,158,738,0,0,0,0,26,82,23,57,68,68,1028
scott_neal_000_1_1.pst.756.xls,937,458,1478,272,147,264,0,0,157,728,0,0,0,0,30,90,23,57,62,62,1020
scott_neal_000_1_1.pst.758.xls,922,450,1452,266,146,262,0,0,148,710,0,0,0,0,30,90,23,57,65,65,1002
scott_neal_000_1_1.pst.759.xls,919,450,1452,264,145,259,0,0,149,712,0,0,0,0,28,86,23,57,64,64,1002
scott_neal_000_1_1.pst.762.xls,919,450,1452,264,145,259,0,0,149,712,0,0,0,0,28,86,23,57,64,64,1002
scott_neal_000_1_1.pst.764.xls,919,449,1450,265,146,260,0,0,148,710,0,0,0,0,28,86,23,57,66,66,1001
scott_neal_000_1_1.pst.766.xls,919,450,1452,264,145,259,0,0,149,712,0,0,0,0,28,86,23,57,64,64,1002
scott_neal_000_1_1.pst.768.xls,23,23,46,2,2,3,0,0,1,22,0,0,0,0,0,0,0,0,1,1,23
scott_neal_000_1_1.pst.770.xls,929,454,1466,267,147,265,0,0,150,722,0,0,0,0,26,82,23,57,68,68,1012
scott_neal_000_1_1.pst.772.xls,929,454,1466,267,147,265,0,0,150,722,0,0,0,0,26,82,23,57,68,68,1012
scott_neal_000_1_1.pst.774.xls,929,454,1466,263,144,260,0,0,142,713,0,0,0,0,31,92,23,57,67,67,1012
scott_neal_000_1_1.pst.776.xls,45,23,68,3,2,4,0,0,2,44,0,0,0,0,0,0,0,0,1,1,45
scott_neal_000_1_1.pst.778.xls,935,459,1477,267,147,267,0,0,144,717,0,0,0,0,31,92,23,57,69,69,1018
scott_neal_000_1_1.pst.780.xls,932,460,1474,264,146,263,0,0,145,719,0,0,0,0,30,90,23,57,66,66,1014
scott_neal_000_1_1.pst.781.xls,932,460,1474,264,146,263,0,0,145,719,0,0,0,0,30,90,23,57,66,66,1014
